datetime,demand_0,demand_1,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9
2013-05-22 10:00:00,2862.92,2106.27,2584.08,1340.31,4428.42,1924.21,3077.73,2422.94,3084.66,5453.28,1933.55,3513.22,2783.02,2336.32,5991.48,6562.05,2278.58,2461.97,3691.4,2838.09
2013-05-22 11:00:00,2817.3,2072.7,2542.9,1318.96,4357.85,1893.54,3028.68,2384.33,3035.5,5366.38,1902.74,3457.23,2738.67,2299.09,5896.0,6457.48,2242.26,2422.74,3632.57,2792.86
2013-05-22 12:00:00,2765.94,2034.92,2496.55,1294.91,4278.4,1859.02,2973.47,2340.86,2980.16,5268.55,1868.05,3394.2,2688.74,2257.18,5788.51,6339.75,2201.39,2378.57,3566.35,2741.94
2013-05-22 13:00:00,2718.31,1999.88,2453.56,1272.61,4204.73,1827.01,2922.27,2300.56,2928.85,5177.83,1835.89,3335.76,2642.45,2218.31,5688.84,6230.59,2163.48,2337.62,3504.94,2694.73
2013-05-22 14:00:00,2638.67,1941.29,2381.67,1235.33,4081.54,1773.49,2836.66,2233.16,2843.04,5026.13,1782.1,3238.03,2565.03,2153.32,5522.17,6048.05,2100.1,2269.13,3402.26,2615.78
2013-05-22 15:00:00,2615.68,1924.37,2360.92,1224.57,4045.98,1758.03,2811.94,2213.7,2818.27,4982.34,1766.57,3209.82,2542.68,2134.56,5474.06,5995.35,2081.8,2249.36,3372.61,2592.99
2013-05-22 16:00:00,2577.66,1896.4,2326.61,1206.77,3987.17,1732.48,2771.07,2181.52,2777.3,4909.92,1740.9,3163.16,2505.72,2103.53,5394.49,5908.21,2051.54,2216.66,3323.59,2555.3
2013-05-22 17:00:00,2527.01,1859.14,2280.89,1183.05,3908.83,1698.44,2716.62,2138.66,2722.73,4813.44,1706.69,3101.01,2456.48,2062.2,5288.49,5792.12,2011.23,2173.11,3258.29,2505.09
2013-05-22 18:00:00,2422.51,1782.26,2186.57,1134.13,3747.19,1628.2,2604.28,2050.22,2610.14,4614.4,1636.11,2972.77,2354.9,1976.92,5069.8,5552.6,1928.06,2083.24,3123.55,2401.5
2013-05-22 19:00:00,2325.93,1711.2,2099.39,1088.91,3597.79,1563.29,2500.45,1968.48,2506.07,4430.42,1570.88,2854.25,2261.01,1898.1,4867.67,5331.22,1851.19,2000.19,2999.01,2305.75
2013-05-22 20:00:00,2226.99,1638.41,2010.09,1042.59,3444.74,1496.79,2394.08,1884.74,2399.47,4241.96,1504.06,2732.83,2164.83,1817.36,4660.61,5104.44,1772.44,1915.1,2871.44,2207.67
2013-05-22 21:00:00,2014.56,1482.13,1818.36,943.15,3116.17,1354.02,2165.72,1704.97,2170.6,3837.34,1360.59,2472.16,1958.34,1644.01,4216.05,4617.55,1603.38,1732.43,2597.55,1997.09
2013-05-22 22:00:00,1863.73,1371.16,1682.21,872.53,2882.85,1252.64,2003.57,1577.31,2008.08,3550.03,1258.72,2287.07,1811.72,1520.92,3900.39,4271.82,1483.33,1602.72,2403.06,1847.56
2013-05-22 23:00:00,1798.54,1323.2,1623.37,842.01,2782.02,1208.82,1933.49,1522.14,1937.84,3425.86,1214.7,2207.07,1748.35,1467.72,3763.96,4122.4,1431.44,1546.66,2319.01,1782.94
2013-05-23 00:00:00,1787.2,1314.86,1613.14,836.7,2764.48,1201.2,1921.3,1512.54,1925.62,3404.26,1207.04,2193.15,1737.32,1458.47,3740.23,4096.41,1422.42,1536.91,2304.39,1771.7
2013-05-23 01:00:00,1820.29,1339.2,1643.0,852.19,2815.65,1223.44,1956.87,1540.54,1961.27,3467.28,1229.38,2233.75,1769.48,1485.47,3809.47,4172.24,1448.75,1565.36,2347.05,1804.5
2013-05-23 02:00:00,1878.94,1382.35,1695.94,879.65,2906.38,1262.86,2019.92,1590.18,2024.47,3579.0,1268.99,2305.73,1826.5,1533.33,3932.22,4306.68,1495.43,1615.8,2422.67,1862.64
2013-05-23 03:00:00,1994.2,1467.14,1799.97,933.61,3084.66,1340.33,2143.83,1687.73,2148.65,3798.55,1346.84,2447.17,1938.54,1627.39,4173.43,4570.87,1587.17,1714.91,2571.29,1976.9
2013-05-23 04:00:00,2291.07,1685.55,2067.93,1072.59,3543.86,1539.86,2462.97,1938.97,2468.51,4364.02,1547.34,2811.47,2227.12,1869.65,4794.71,5251.31,1823.44,1970.21,2954.06,2271.19
2013-05-23 05:00:00,2572.41,1892.54,2321.87,1204.31,3979.05,1728.95,2765.43,2177.08,2771.65,4899.93,1737.35,3156.72,2500.62,2099.25,5383.51,5896.18,2047.36,2212.15,3316.83,2550.1
2013-05-23 06:00:00,2688.83,1978.19,2426.95,1258.81,4159.13,1807.2,2890.58,2275.61,2897.08,5121.68,1815.98,3299.58,2613.79,2194.25,5627.15,6163.02,2140.02,2312.26,3466.93,2665.5
2013-05-23 07:00:00,2752.86,2025.3,2484.75,1288.79,4258.18,1850.24,2959.42,2329.8,2966.08,5243.65,1859.22,3378.16,2676.03,2246.51,5761.15,6309.79,2190.98,2367.33,3549.49,2728.98
2013-05-23 08:00:00,2840.95,2090.11,2564.26,1330.03,4394.44,1909.44,3054.12,2404.35,3060.99,5411.44,1918.72,3486.26,2761.66,2318.4,5945.51,6511.7,2261.09,2443.08,3663.08,2816.31
2013-05-23 09:00:00,2915.84,2145.2,2631.85,1365.09,4510.27,1959.77,3134.62,2467.73,3141.67,5554.08,1969.29,3578.15,2834.46,2379.51,6102.22,6683.34,2320.69,2507.48,3759.63,2890.54
2013-05-23 10:00:00,2909.43,2140.49,2626.07,1362.09,4500.36,1955.47,3127.74,2462.31,3134.77,5541.88,1964.97,3570.29,2828.23,2374.28,6088.82,6668.66,2315.6,2501.97,3751.37,2884.2
2013-05-23 11:00:00,2885.42,2122.82,2604.39,1350.85,4463.22,1939.33,3101.92,2441.99,3108.9,5496.14,1948.75,3540.83,2804.89,2354.69,6038.57,6613.62,2296.48,2481.32,3720.41,2860.39
2013-05-23 12:00:00,2841.62,2090.6,2564.86,1330.34,4395.47,1909.89,3054.83,2404.92,3061.71,5412.71,1919.17,3487.08,2762.31,2318.94,5946.9,6513.23,2261.62,2443.66,3663.94,2816.97
2013-05-23 13:00:00,2783.37,2047.74,2512.28,1303.07,4305.36,1870.74,2992.21,2355.62,2998.94,5301.75,1879.83,3415.59,2705.69,2271.4,5824.99,6379.71,2215.26,2393.56,3588.83,2759.22
2013-05-23 14:00:00,2713.95,1996.67,2449.63,1270.57,4197.99,1824.08,2917.59,2296.87,2924.15,5169.53,1832.95,3330.41,2638.21,2214.76,5679.72,6220.6,2160.01,2333.87,3499.33,2690.41
2013-05-23 15:00:00,2690.34,1979.3,2428.31,1259.52,4161.47,1808.21,2892.2,2276.89,2898.71,5124.56,1817.0,3301.44,2615.26,2195.49,5630.31,6166.48,2141.22,2313.56,3468.88,2667.0
2013-05-23 16:00:00,2677.89,1970.14,2417.08,1253.69,4142.21,1799.85,2878.82,2266.35,2885.3,5100.84,1808.59,3286.16,2603.15,2185.33,5604.25,6137.94,2131.31,2302.86,3452.83,2654.66
2013-05-23 17:00:00,2633.47,1937.46,2376.98,1232.89,4073.49,1769.99,2831.06,2228.75,2837.43,5016.22,1778.59,3231.64,2559.97,2149.07,5511.28,6036.12,2095.96,2264.65,3395.55,2610.62
2013-05-23 18:00:00,2533.81,1864.14,2287.03,1186.24,3919.35,1703.01,2723.93,2144.42,2730.06,4826.4,1711.28,3109.36,2463.1,2067.75,5302.73,5807.71,2016.64,2178.96,3267.06,2511.84
2013-05-23 19:00:00,2468.62,1816.18,2228.19,1155.72,3818.51,1659.2,2653.85,2089.24,2659.82,4702.23,1667.26,3029.36,2399.73,2014.55,5166.3,5658.29,1964.76,2122.9,3183.0,2447.21
2013-05-23 20:00:00,2355.32,1732.82,2125.92,1102.68,3643.25,1583.04,2532.05,1993.35,2537.74,4486.41,1590.73,2890.32,2289.59,1922.09,4929.18,5398.59,1874.58,2025.46,3036.91,2334.89
2013-05-23 21:00:00,2131.16,1567.91,1923.59,997.73,3296.52,1432.38,2291.07,1803.64,2296.22,4059.43,1439.34,2615.24,2071.68,1739.16,4460.06,4884.79,1696.17,1832.69,2747.88,2112.67
2013-05-23 22:00:00,1960.14,1442.08,1769.23,917.66,3031.98,1317.43,2107.21,1658.9,2111.95,3733.66,1323.83,2405.37,1905.43,1599.6,4102.15,4492.79,1560.06,1685.62,2527.37,1943.13
2013-05-23 23:00:00,1878.23,1381.82,1695.3,879.32,2905.28,1262.38,2019.16,1589.58,2023.7,3577.64,1268.51,2304.86,1825.81,1532.75,3930.73,4305.05,1494.87,1615.18,2421.75,1861.93
2013-05-24 00:00:00,1845.1,1357.45,1665.39,863.81,2854.03,1240.12,1983.54,1561.54,1988.0,3514.54,1246.14,2264.2,1793.6,1505.72,3861.4,4229.12,1468.5,1586.7,2379.04,1829.09
2013-05-24 01:00:00,1865.42,1372.4,1683.74,873.32,2885.47,1253.77,2005.39,1578.74,2009.9,3553.25,1259.86,2289.14,1813.36,1522.3,3903.93,4275.7,1484.67,1604.17,2405.24,1849.24
2013-05-24 02:00:00,1924.78,1416.08,1737.32,901.11,2977.29,1293.67,2069.21,1628.98,2073.86,3666.33,1299.96,2361.99,1871.07,1570.75,4028.16,4411.77,1531.92,1655.22,2481.79,1908.09
2013-05-24 03:00:00,2032.84,1495.57,1834.85,951.7,3144.44,1366.3,2185.37,1720.43,2190.29,3872.15,1372.94,2494.59,1976.11,1658.93,4254.3,4659.44,1617.92,1748.15,2621.11,2015.21
2013-05-24 04:00:00,2337.27,1719.54,2109.63,1094.22,3615.33,1570.91,2512.64,1978.07,2518.29,4452.02,1578.54,2868.16,2272.04,1907.36,4891.4,5357.21,1860.21,2009.94,3013.63,2316.99
2013-05-24 05:00:00,2589.71,1905.27,2337.48,1212.41,4005.81,1740.58,2784.02,2191.72,2790.29,4932.87,1749.03,3177.95,2517.43,2113.37,5419.71,5935.83,2061.13,2227.03,3339.13,2567.25
2013-05-24 06:00:00,2732.94,2010.64,2466.76,1279.46,4227.36,1836.85,2938.0,2312.94,2944.61,5205.7,1845.77,3353.71,2656.67,2230.25,5719.46,6264.13,2175.13,2350.2,3523.81,2709.23
2013-05-24 07:00:00,2777.01,2043.06,2506.54,1300.09,4295.53,1866.46,2985.37,2350.24,2992.09,5289.64,1875.53,3407.79,2699.51,2266.21,5811.69,6365.13,2210.2,2388.09,3580.63,2752.92
2013-05-24 08:00:00,2845.84,2093.71,2568.67,1332.32,4402.0,1912.73,3059.38,2408.49,3066.26,5420.76,1922.02,3492.26,2766.42,2322.39,5955.75,6522.91,2264.99,2447.29,3669.38,2821.16
2013-05-24 09:00:00,2902.32,2135.25,2619.65,1358.76,4489.36,1950.69,3120.09,2456.29,3127.11,5528.33,1960.16,3561.56,2821.32,2368.47,6073.93,6652.35,2309.93,2495.85,3742.2,2877.14
2013-05-24 10:00:00,2852.83,2098.84,2574.97,1335.59,4412.8,1917.42,3066.88,2414.4,3073.78,5434.06,1926.74,3500.83,2773.21,2328.09,5970.36,6538.91,2270.54,2453.29,3678.39,2828.08
2013-05-24 11:00:00,2779.72,2045.06,2508.99,1301.36,4299.72,1868.29,2988.29,2352.53,2995.01,5294.81,1877.36,3411.12,2702.14,2268.43,5817.36,6371.35,2212.36,2390.43,3584.13,2755.61
2013-05-24 12:00:00,2686.74,1976.65,2425.06,1257.83,4155.9,1805.79,2888.33,2273.84,2894.83,5117.69,1814.57,3297.02,2611.75,2192.55,5622.77,6158.23,2138.35,2310.47,3464.24,2663.43
2013-05-24 13:00:00,2634.49,1938.21,2377.9,1233.37,4075.08,1770.68,2832.16,2229.62,2838.53,5018.17,1779.28,3232.9,2560.96,2149.91,5513.42,6038.47,2096.77,2265.53,3396.87,2611.64
2013-05-24 14:00:00,2566.59,1888.25,2316.61,1201.58,3970.04,1725.04,2759.16,2172.15,2765.37,4888.83,1733.42,3149.57,2494.96,2094.5,5371.32,5882.83,2042.73,2207.14,3309.31,2544.32
2013-05-24 15:00:00,2546.67,1873.6,2298.63,1192.26,3939.23,1711.65,2737.75,2155.29,2743.91,4850.88,1719.96,3125.13,2475.59,2078.24,5329.63,5837.17,2026.87,2190.01,3283.63,2524.57
2013-05-24 16:00:00,2521.19,1854.85,2275.63,1180.33,3899.82,1694.52,2710.36,2133.73,2716.46,4802.35,1702.75,3093.86,2450.82,2057.45,5276.3,5778.77,2006.59,2168.1,3250.77,2499.32
2013-05-24 17:00:00,2481.39,1825.57,2239.71,1161.69,3838.25,1667.77,2667.57,2100.05,2673.57,4726.54,1675.88,3045.02,2412.13,2024.97,5193.01,5687.54,1974.92,2133.87,3199.46,2459.86
2013-05-24 18:00:00,2388.23,1757.03,2155.62,1118.08,3694.15,1605.16,2567.42,2021.2,2573.2,4549.09,1612.96,2930.7,2321.57,1948.94,4998.05,5474.01,1900.77,2053.76,3079.34,2367.51
2013-05-24 19:00:00,2323.79,1709.63,2097.47,1087.92,3594.49,1561.85,2498.15,1966.67,2503.77,4426.36,1569.44,2851.63,2258.94,1896.36,4863.2,5326.33,1849.49,1998.35,2996.26,2303.64
2013-05-24 20:00:00,2260.78,1663.27,2040.59,1058.42,3497.02,1519.5,2430.41,1913.34,2435.88,4306.33,1526.88,2774.31,2197.69,1844.94,4731.34,5181.9,1799.34,1944.16,2915.02,2241.17
2013-05-24 21:00:00,2082.16,1531.85,1879.36,974.79,3220.72,1399.44,2238.39,1762.17,2243.42,3966.09,1406.24,2555.11,2024.05,1699.17,4357.51,4772.47,1657.17,1790.55,2684.7,2064.09
2013-05-24 22:00:00,1918.56,1411.5,1731.7,898.2,2967.66,1289.49,2062.51,1623.71,2067.15,3654.47,1295.75,2354.35,1865.01,1565.67,4015.14,4397.5,1526.97,1649.87,2473.76,1901.92
2013-05-24 23:00:00,1816.59,1336.48,1639.67,850.46,2809.94,1220.96,1952.9,1537.42,1957.29,3460.25,1226.89,2229.22,1765.9,1482.46,3801.75,4163.79,1445.81,1562.18,2342.29,1800.84
2013-05-25 00:00:00,1767.81,1300.59,1595.64,827.63,2734.49,1188.17,1900.46,1496.13,1904.73,3367.33,1193.94,2169.36,1718.48,1442.65,3699.66,4051.97,1406.99,1520.23,2279.39,1752.48
2013-05-25 01:00:00,1775.42,1306.19,1602.5,831.19,2746.25,1193.28,1908.63,1502.57,1912.93,3381.81,1199.08,2178.69,1725.87,1448.85,3715.57,4069.4,1413.04,1526.77,2289.19,1760.02
2013-05-25 02:00:00,1795.65,1321.07,1620.76,840.66,2777.55,1206.88,1930.38,1519.69,1934.73,3420.35,1212.74,2203.52,1745.54,1465.36,3757.91,4115.78,1429.14,1544.17,2315.28,1780.07
2013-05-25 03:00:00,1756.65,1292.38,1585.56,822.4,2717.22,1180.67,1888.46,1486.69,1892.71,3346.07,1186.41,2155.67,1707.63,1433.54,3676.3,4026.39,1398.11,1510.64,2265.0,1741.41
2013-05-25 04:00:00,1794.49,1320.22,1619.72,840.12,2775.76,1206.1,1929.14,1518.72,1933.48,3418.15,1211.96,2202.1,1744.41,1464.42,3755.49,4113.13,1428.22,1543.18,2313.79,1778.93
2013-05-25 05:00:00,1923.58,1415.19,1736.24,900.55,2975.44,1292.87,2067.92,1627.97,2072.57,3664.04,1299.15,2360.51,1869.9,1569.77,4025.65,4409.01,1530.97,1654.19,2480.24,1906.9
2013-05-25 06:00:00,2091.09,1538.43,1887.43,978.97,3234.54,1405.45,2247.99,1769.73,2253.05,3983.11,1412.28,2566.07,2032.73,1706.46,4376.21,4792.96,1664.29,1798.24,2696.22,2072.95
2013-05-25 07:00:00,2221.38,1634.29,2005.03,1039.97,3436.08,1493.02,2388.06,1880.0,2393.43,4231.29,1500.28,2725.96,2159.39,1812.79,4648.88,5091.6,1767.98,1910.28,2864.22,2202.12
2013-05-25 08:00:00,2306.58,1696.97,2081.93,1079.86,3567.87,1550.29,2479.65,1952.11,2485.23,4393.58,1557.82,2830.51,2242.21,1882.32,4827.19,5286.88,1835.79,1983.55,2974.07,2286.58
2013-05-25 09:00:00,2357.37,1734.33,2127.77,1103.63,3646.42,1584.42,2534.25,1995.08,2539.95,4490.31,1592.11,2892.83,2291.58,1923.76,4933.47,5403.28,1876.21,2027.22,3039.55,2336.92
2013-05-25 10:00:00,2303.92,1695.01,2079.53,1078.61,3563.74,1548.49,2476.78,1949.85,2482.36,4388.49,1556.02,2827.24,2239.62,1880.14,4821.61,5280.77,1833.67,1981.26,2970.63,2283.93
2013-05-25 11:00:00,2223.87,1636.12,2007.28,1041.14,3439.93,1494.7,2390.74,1882.11,2396.12,4236.03,1501.96,2729.01,2161.81,1814.82,4654.09,5097.3,1769.96,1912.42,2867.43,2204.58
2013-05-25 12:00:00,2158.95,1588.35,1948.68,1010.74,3339.51,1451.06,2320.94,1827.16,2326.17,4112.37,1458.11,2649.34,2098.7,1761.84,4518.23,4948.5,1718.29,1856.59,2783.72,2140.22
2013-05-25 13:00:00,2122.13,1561.27,1915.45,993.5,3282.55,1426.31,2281.36,1796.0,2286.49,4042.23,1433.24,2604.16,2062.91,1731.79,4441.17,4864.1,1688.99,1824.93,2736.24,2103.72
2013-05-25 14:00:00,2109.68,1552.11,1904.21,987.68,3263.29,1417.95,2267.98,1785.46,2273.08,4018.52,1424.83,2588.88,2050.8,1721.63,4415.11,4835.56,1679.08,1814.22,2720.19,2091.38
2013-05-25 15:00:00,2121.06,1560.48,1914.48,993.01,3280.9,1425.6,2280.21,1795.1,2285.34,4040.2,1432.52,2602.85,2061.87,1730.92,4438.94,4861.66,1688.14,1824.01,2734.87,2102.67
2013-05-25 16:00:00,2151.88,1583.15,1942.3,1007.43,3328.57,1446.31,2313.34,1821.18,2318.55,4098.9,1453.33,2640.67,2091.82,1756.07,4503.43,4932.29,1712.67,1850.51,2774.6,2133.22
2013-05-25 17:00:00,2090.38,1537.91,1886.79,978.64,3233.44,1404.97,2247.23,1769.13,2252.29,3981.76,1411.8,2565.2,2032.04,1705.88,4374.72,4791.33,1663.72,1797.63,2695.3,2072.25
2013-05-25 18:00:00,1967.16,1447.25,1775.57,920.95,3042.84,1322.16,2114.76,1664.85,2119.52,3747.05,1328.58,2413.99,1912.26,1605.33,4116.85,4508.9,1565.65,1691.66,2536.43,1950.1
2013-05-25 19:00:00,1926.87,1417.61,1739.21,902.09,2980.53,1295.08,2071.45,1630.75,2076.11,3670.31,1301.37,2364.55,1873.1,1572.45,4032.54,4416.56,1533.58,1657.02,2484.48,1910.16
2013-05-25 20:00:00,1900.99,1398.57,1715.85,889.98,2940.49,1277.68,2043.63,1608.85,2048.23,3621.01,1283.89,2332.79,1847.94,1551.33,3978.38,4357.24,1512.99,1634.76,2451.11,1884.5
2013-05-25 21:00:00,1802.01,1325.75,1626.5,843.63,2787.38,1211.15,1937.22,1525.08,1941.58,3432.46,1217.04,2211.33,1751.72,1470.55,3771.22,4130.35,1434.21,1549.64,2323.48,1786.38
2013-05-25 22:00:00,1658.16,1219.92,1496.66,776.29,2564.87,1114.47,1782.57,1403.33,1786.58,3158.45,1119.88,2034.8,1611.88,1353.16,3470.17,3800.63,1319.71,1425.93,2138.0,1643.77
2013-05-25 23:00:00,1557.35,1145.75,1405.67,729.09,2408.93,1046.71,1674.2,1318.01,1677.97,2966.43,1051.8,1911.09,1513.88,1270.89,3259.2,3569.57,1239.48,1339.24,2008.02,1543.84
2013-05-26 00:00:00,1497.63,1101.81,1351.77,701.13,2316.56,1006.58,1610.0,1267.47,1613.62,2852.68,1011.47,1837.81,1455.83,1222.16,3134.22,3432.69,1191.95,1287.89,1931.02,1484.64
2013-05-26 01:00:00,1502.03,1105.05,1355.74,703.2,2323.37,1009.53,1614.73,1271.2,1618.36,2861.06,1014.44,1843.21,1460.11,1225.75,3143.43,3442.78,1195.45,1291.67,1936.69,1489.0
2013-05-26 02:00:00,1508.12,1109.53,1361.24,706.05,2332.79,1013.63,1621.28,1276.35,1624.93,2872.67,1018.55,1850.68,1466.03,1230.72,3156.18,3456.74,1200.3,1296.91,1944.55,1495.04
2013-05-26 03:00:00,1499.36,1103.09,1353.33,701.95,2319.24,1007.74,1611.86,1268.94,1615.49,2855.98,1012.64,1839.93,1457.52,1223.57,3137.85,3436.66,1193.33,1289.38,1933.25,1486.36
2013-05-26 04:00:00,1480.06,1088.89,1335.91,692.91,2289.39,994.77,1591.12,1252.61,1594.7,2819.22,999.6,1816.25,1438.76,1207.82,3097.46,3392.43,1177.97,1272.78,1908.37,1467.22
2013-05-26 05:00:00,1556.5,1145.13,1404.91,728.7,2407.63,1046.15,1673.29,1317.3,1677.06,2964.82,1051.23,1910.05,1513.06,1270.2,3257.43,3567.63,1238.81,1338.52,2006.93,1543.0
2013-05-26 06:00:00,1722.68,1267.39,1554.9,806.5,2664.67,1157.84,1851.94,1457.94,1856.1,3281.36,1163.46,2113.98,1674.6,1405.81,3605.2,3948.52,1371.07,1481.42,2221.19,1707.74
2013-05-26 07:00:00,1897.08,1395.69,1712.31,888.14,2934.44,1275.05,2039.42,1605.54,2044.01,3613.56,1281.25,2327.99,1844.14,1548.14,3970.19,4348.27,1509.87,1631.4,2446.07,1880.63
2013-05-26 08:00:00,2039.51,1500.48,1840.87,954.82,3154.75,1370.78,2192.54,1726.08,2197.47,3884.86,1377.44,2502.77,1982.59,1664.37,4268.26,4674.73,1623.23,1753.88,2629.71,2021.82
2013-05-26 09:00:00,2197.24,1616.52,1983.24,1028.67,3398.73,1476.79,2362.1,1859.57,2367.42,4185.29,1483.97,2696.33,2135.92,1793.09,4598.35,5036.25,1748.77,1889.52,2833.08,2178.18
2013-05-26 10:00:00,2207.73,1624.24,1992.71,1033.58,3414.96,1483.85,2373.38,1868.45,2378.72,4205.28,1491.06,2709.21,2146.12,1801.65,4620.31,5060.31,1757.12,1898.54,2846.61,2188.58
2013-05-26 11:00:00,2137.12,1572.29,1928.97,1000.52,3305.73,1436.39,2297.47,1808.68,2302.64,4070.78,1443.36,2622.55,2077.47,1744.02,4472.53,4898.45,1700.92,1837.82,2755.56,2118.58
2013-05-26 12:00:00,2082.29,1531.95,1879.48,974.85,3220.92,1399.53,2238.53,1762.28,2243.57,3966.34,1406.33,2555.27,2024.17,1699.28,4357.79,4772.78,1657.28,1790.67,2684.87,2064.23
2013-05-26 13:00:00,2025.82,1490.4,1828.51,948.41,3133.57,1361.58,2177.82,1714.49,2182.72,3858.77,1368.19,2485.97,1969.28,1653.19,4239.6,4643.34,1612.33,1742.1,2612.05,2008.24
2013-05-26 14:00:00,2019.81,1485.99,1823.09,945.6,3124.28,1357.54,2171.36,1709.41,2176.25,3847.33,1364.14,2478.6,1963.44,1648.29,4227.04,4629.58,1607.55,1736.94,2604.31,2002.29
2013-05-26 15:00:00,2061.79,1516.87,1860.98,965.25,3189.21,1385.76,2216.49,1744.93,2221.48,3927.29,1392.49,2530.11,2004.25,1682.55,4314.89,4725.79,1640.96,1773.04,2658.44,2043.9
2013-05-26 16:00:00,2119.38,1559.24,1912.96,992.21,3278.29,1424.46,2278.4,1793.67,2283.52,4036.98,1431.38,2600.78,2060.23,1729.54,4435.4,4857.78,1686.79,1822.56,2732.69,2100.99
2013-05-26 17:00:00,2105.01,1548.67,1899.99,985.49,3256.07,1414.81,2262.96,1781.51,2268.05,4009.62,1421.68,2583.15,2046.26,1717.82,4405.34,4824.86,1675.36,1810.21,2714.17,2086.75
2013-05-26 18:00:00,2062.46,1517.36,1861.58,965.57,3190.25,1386.2,2217.21,1745.5,2222.2,3928.56,1392.94,2530.93,2004.9,1683.09,4316.28,4727.32,1641.49,1773.61,2659.3,2044.57
2013-05-26 19:00:00,2071.08,1523.71,1869.37,969.61,3203.59,1392.0,2226.48,1752.8,2231.49,3945.0,1398.77,2541.52,2013.28,1690.13,4334.34,4747.09,1648.36,1781.03,2670.42,2053.12
2013-05-26 20:00:00,2080.96,1530.97,1878.28,974.23,3218.86,1398.64,2237.09,1761.15,2242.13,3963.8,1405.43,2553.63,2022.88,1698.19,4355.0,4769.72,1656.22,1789.52,2683.15,2062.9
2013-05-26 21:00:00,1921.23,1413.46,1734.11,899.45,2971.79,1291.28,2065.38,1625.97,2070.03,3659.55,1297.56,2357.62,1867.61,1567.84,4020.72,4403.61,1529.09,1652.16,2477.2,1904.56
2013-05-26 22:00:00,1788.71,1315.97,1614.5,837.41,2766.81,1202.22,1922.93,1513.82,1927.25,3407.14,1208.06,2195.01,1738.79,1459.7,3743.4,4099.88,1423.62,1538.21,2306.34,1773.2
2013-05-26 23:00:00,1723.39,1267.91,1555.54,806.83,2665.77,1158.31,1852.7,1458.54,1856.87,3282.71,1163.94,2114.85,1675.29,1406.4,3606.69,3950.15,1371.63,1482.03,2222.11,1708.44
2013-05-27 00:00:00,1702.31,1252.4,1536.52,796.96,2633.17,1144.15,1830.04,1440.7,1834.16,3242.56,1149.71,2088.98,1654.8,1389.19,3562.58,3901.84,1354.86,1463.91,2194.93,1687.55
2013-05-27 01:00:00,1735.49,1276.81,1566.46,812.49,2684.48,1166.44,1865.7,1468.78,1869.9,3305.75,1172.11,2129.69,1687.05,1416.27,3632.0,3977.88,1381.26,1492.43,2237.71,1720.43
2013-05-27 02:00:00,1810.59,1332.06,1634.25,847.65,2800.66,1216.92,1946.44,1532.34,1950.82,3448.81,1222.83,2221.86,1760.06,1477.56,3789.18,4150.03,1441.04,1557.02,2334.55,1794.89
2013-05-27 03:00:00,1950.66,1435.12,1760.68,913.23,3017.32,1311.07,2097.03,1650.89,2101.75,3715.62,1317.44,2393.75,1896.22,1591.87,4082.33,4471.09,1552.52,1677.48,2515.15,1933.74
2013-05-27 04:00:00,2283.95,1680.32,2061.5,1069.26,3532.86,1535.07,2455.32,1932.95,2460.85,4350.46,1542.53,2802.74,2220.21,1863.85,4779.82,5235.0,1817.78,1964.09,2944.89,2264.14
2013-05-27 05:00:00,2576.1,1895.25,2325.2,1206.04,3984.76,1731.43,2769.39,2180.21,2775.63,4906.96,1739.84,3161.25,2504.21,2102.26,5391.23,5904.64,2050.3,2215.32,3321.58,2553.76
2013-05-27 06:00:00,2744.72,2019.31,2477.4,1284.98,4245.59,1844.77,2950.67,2322.91,2957.31,5228.15,1853.73,3368.17,2668.12,2239.87,5744.12,6291.14,2184.51,2360.33,3539.0,2720.92
2013-05-27 07:00:00,2800.75,2060.53,2527.97,1311.21,4332.26,1882.42,3010.9,2370.33,3017.68,5334.87,1891.57,3436.93,2722.59,2285.59,5861.38,6419.56,2229.1,2408.51,3611.25,2776.46
2013-05-27 08:00:00,2853.89,2099.63,2575.94,1336.09,4414.45,1918.14,3068.03,2415.3,3074.93,5436.09,1927.46,3502.14,2774.24,2328.96,5972.59,6541.36,2271.39,2454.21,3679.76,2829.14
2013-05-27 09:00:00,2924.95,2151.91,2640.07,1369.36,4524.37,1965.9,3144.42,2475.44,3151.49,5571.44,1975.45,3589.34,2843.32,2386.95,6121.3,6704.23,2327.95,2515.32,3771.38,2899.58
2013-05-27 10:00:00,2887.55,2124.39,2606.32,1351.85,4466.52,1940.76,3104.22,2443.79,3111.2,5500.21,1950.19,3543.45,2806.97,2356.43,6043.04,6618.51,2298.18,2483.16,3723.17,2862.51
2013-05-27 11:00:00,2847.27,2094.75,2569.96,1332.99,4404.21,1913.69,3060.9,2409.7,3067.79,5423.47,1922.98,3494.01,2767.8,2323.55,5958.72,6526.17,2266.12,2448.51,3671.22,2822.57
2013-05-27 12:00:00,2805.2,2063.8,2531.99,1313.29,4339.14,1885.41,3015.68,2374.1,3022.47,5343.34,1894.57,3442.39,2726.91,2289.22,5870.69,6429.75,2232.64,2412.34,3616.98,2780.87
